300,2023-12-01 10:42:50.988391,27.80,26.40,36.10,29.90,41.60,38.20
600,2023-12-01 10:48:27.848976,27.80,26.40,36.30,20.00,41.60,38.20
900,2023-12-01 10:54:04.424158,27.80,26.50,36.30,20.00,41.60,38.20
1200,2023-12-01 10:59:42.252111,27.30,26.50,36.70,20.00,41.60,38.20
1500,2023-12-01 11:05:18.826814,27.00,26.50,36.70,20.00,41.60,38.20
1800,2023-12-01 11:10:55.245726,27.00,26.60,36.50,20.00,41.60,38.20
2100,2023-12-01 11:16:31.381754,26.90,26.60,36.30,20.00,41.60,38.20
2400,2023-12-01 11:22:08.935022,27.20,26.60,36.30,20.00,41.60,38.20
2700,2023-12-01 11:27:45.388726,27.40,26.60,36.20,20.00,41.60,38.20
3000,2023-12-01 11:33:21.687073,27.30,26.60,36.30,20.00,41.60,38.20
3300,2023-12-01 11:38:59.370369,27.40,26.60,36.10,20.00,41.60,38.20
3600,2023-12-01 11:44:36.106443,27.50,26.60,36.20,20.00,41.60,38.20
3900,2023-12-01 11:50:13.217205,27.60,26.70,36.40,20.00,41.60,38.20
4200,2023-12-01 11:55:49.919937,27.70,26.60,35.90,20.00,41.60,38.20
4500,2023-12-01 12:01:27.499160,27.80,26.70,35.70,20.00,41.60,38.20
4800,2023-12-01 12:07:03.942756,27.70,26.70,35.30,20.00,41.60,38.20
5100,2023-12-01 12:12:40.459824,27.80,26.80,35.70,31.50,41.60,38.20
5400,2023-12-01 12:18:16.919387,27.80,26.90,35.40,31.50,41.60,38.20
5700,2023-12-01 12:23:53.510806,27.60,26.70,34.40,31.60,41.60,38.20
6000,2023-12-01 12:29:30.209667,27.50,26.70,34.30,31.60,41.60,38.20
6300,2023-12-01 12:35:06.467695,27.70,26.80,34.80,20.00,41.60,38.20
6600,2023-12-01 12:40:43.052088,27.70,26.80,34.20,20.00,41.60,38.20
6900,2023-12-01 12:46:19.744818,27.50,26.60,33.20,20.00,41.60,38.20
7200,2023-12-01 12:51:56.166844,27.40,26.40,32.50,20.00,41.60,38.20
7500,2023-12-01 12:57:33.150581,27.30,26.30,31.40,20.00,41.60,38.20
7800,2023-12-01 13:03:09.731879,27.30,26.20,28.20,31.70,41.60,38.20
8100,2023-12-01 13:08:46.044158,27.20,26.10,26.40,20.00,41.60,38.20
8400,2023-12-01 13:14:22.082241,27.20,26.10,26.10,20.00,41.60,38.20
8700,2023-12-01 13:19:58.449839,27.00,26.00,24.50,20.00,41.60,38.20
9000,2023-12-01 13:25:35.898936,27.00,25.90,23.40,20.00,41.60,38.20
9300,2023-12-01 13:31:12.831638,26.80,25.90,21.70,31.90,41.60,38.20
9600,2023-12-01 13:36:47.727917,26.80,25.90,20.50,20.00,41.60,38.20
9900,2023-12-01 13:42:24.400697,26.80,25.80,19.60,31.90,41.60,38.20
10200,2023-12-01 13:48:02.238805,26.70,25.80,18.80,32.00,41.60,38.20
10500,2023-12-01 13:53:38.668564,26.80,25.70,17.80,20.00,41.60,38.20
10800,2023-12-01 13:59:15.804990,26.80,25.70,17.40,20.00,41.60,38.20
11100,2023-12-01 14:04:52.251174,26.70,25.60,17.20,41.70,41.60,45.30
11400,2023-12-01 14:10:28.743201,26.60,25.60,16.60,41.70,41.60,45.30
11700,2023-12-01 14:16:05.921358,26.70,25.50,16.50,41.70,41.60,55.10
12000,2023-12-01 14:21:42.284247,26.60,25.50,16.50,41.70,41.60,20.00
12300,2023-12-01 14:27:18.712374,26.70,25.50,17.70,41.70,41.60,35.40
12600,2023-12-01 14:32:55.337468,26.60,25.50,16.70,41.70,41.60,32.10
12900,2023-12-01 14:38:31.644428,26.60,25.50,17.70,41.70,41.60,20.00
13200,2023-12-01 14:44:08.324742,26.60,25.50,17.70,41.70,41.60,20.00
13500,2023-12-01 14:49:44.347558,26.60,25.50,17.90,41.70,41.60,20.00
13800,2023-12-01 14:55:20.666049,26.60,25.40,16.40,41.70,41.60,20.00
14100,2023-12-01 15:00:58.031280,26.50,25.40,15.90,41.70,41.60,33.50
14400,2023-12-01 15:06:35.341171,26.50,25.30,15.70,41.70,41.60,34.80
14700,2023-12-01 15:12:12.267029,26.40,25.30,15.20,41.70,41.60,20.00
15000,2023-12-01 15:17:48.524551,26.40,25.20,14.90,41.70,41.60,39.80
15300,2023-12-01 15:23:25.509462,26.40,25.20,14.50,41.70,41.60,40.00
15600,2023-12-01 15:29:01.853599,26.30,25.20,14.00,41.70,41.60,48.60
15900,2023-12-01 15:34:38.141898,26.30,25.10,13.90,41.70,41.60,20.00
16200,2023-12-01 15:40:15.371147,26.20,25.00,13.90,41.70,41.60,20.00
16500,2023-12-01 15:45:51.909985,26.10,25.00,16.30,41.70,41.60,20.00
16800,2023-12-01 15:51:28.603573,25.50,24.80,14.00,41.70,41.60,20.00
17100,2023-12-01 15:57:06.262116,25.20,24.50,13.20,41.70,41.60,83.10
17400,2023-12-01 16:02:42.118341,24.90,24.30,12.90,41.70,41.60,20.00
17700,2023-12-01 16:08:18.228997,24.60,24.20,12.50,41.70,41.60,20.00
18000,2023-12-01 16:13:55.385445,24.50,24.10,12.50,41.70,41.60,20.00
18300,2023-12-01 16:19:31.881296,24.30,24.00,12.20,41.70,41.60,20.00
18600,2023-12-01 16:25:08.582048,24.30,23.90,12.30,41.70,41.60,20.00
18900,2023-12-01 16:30:44.919064,24.20,23.80,11.90,41.70,41.60,20.00
19200,2023-12-01 16:36:21.068877,24.10,23.70,11.80,41.70,41.60,20.00
19500,2023-12-01 16:41:57.514527,23.90,23.70,11.80,41.70,41.60,20.00
19800,2023-12-01 16:47:33.625543,24.30,23.70,11.70,41.70,41.60,20.00
20100,2023-12-01 16:53:11.055134,24.10,23.60,11.30,41.70,41.60,20.00
20400,2023-12-01 16:58:47.658342,24.40,23.60,11.20,41.70,41.60,20.00
20700,2023-12-01 17:04:25.028723,24.90,23.90,11.20,41.70,41.60,20.00
21000,2023-12-01 17:10:01.307007,25.20,24.10,11.50,41.70,41.60,32.60
21300,2023-12-01 17:15:37.553851,25.30,24.30,10.70,41.70,41.60,20.00
21600,2023-12-01 17:21:13.754169,25.40,24.30,10.40,41.70,41.60,20.00
21900,2023-12-01 17:26:50.240718,25.50,24.40,10.20,41.70,41.60,32.10
22200,2023-12-01 17:32:26.726437,25.60,24.50,9.90,41.70,41.60,33.10
22500,2023-12-01 17:38:03.096215,25.60,24.50,9.80,41.70,41.60,33.90
22800,2023-12-01 17:43:39.728695,25.60,24.50,10.20,41.70,41.60,34.40
23100,2023-12-01 17:49:16.301607,25.70,24.50,9.90,41.70,41.60,34.90
23400,2023-12-01 17:54:52.725108,25.50,24.30,9.80,41.70,41.60,35.30
23700,2023-12-01 18:00:30.379065,25.60,24.50,9.90,41.70,41.60,36.70
24000,2023-12-01 18:06:06.936458,25.70,24.40,10.10,41.70,41.60,35.80
24300,2023-12-01 18:11:43.235355,25.60,24.30,10.00,41.70,41.60,35.60
24600,2023-12-01 18:17:19.277415,25.50,24.30,9.20,41.70,41.60,34.60
24900,2023-12-01 18:22:56.648874,25.30,24.20,8.70,41.70,41.60,35.90
25200,2023-12-01 18:28:32.896775,25.30,24.20,8.30,41.70,41.60,37.30
25500,2023-12-01 18:34:09.077194,25.30,24.10,8.60,41.70,41.60,38.00
25800,2023-12-01 18:39:44.939387,25.30,24.10,8.30,41.70,41.60,37.80
26100,2023-12-01 18:45:21.087576,25.20,24.10,8.40,41.70,41.60,38.40
26400,2023-12-01 18:50:57.224715,25.20,24.00,8.30,41.70,41.60,39.30
26700,2023-12-01 18:56:33.741882,24.80,23.90,7.80,41.70,41.60,39.80
27000,2023-12-01 19:02:09.894328,24.70,23.80,8.00,41.70,41.60,40.50
27300,2023-12-01 19:07:46.489257,24.60,23.80,7.80,41.70,41.60,39.60
27600,2023-12-01 19:13:22.882217,24.50,23.70,7.90,41.70,41.60,40.30
27900,2023-12-01 19:18:58.914803,24.50,23.60,7.50,41.70,41.60,39.90
28200,2023-12-01 19:24:35.243282,24.50,23.60,7.70,41.70,41.60,39.40
28500,2023-12-01 19:30:11.686235,24.50,23.60,7.90,41.70,41.60,39.50
28800,2023-12-01 19:35:48.002999,24.40,23.60,7.50,41.70,41.60,40.10
29100,2023-12-01 19:41:24.164740,24.40,23.50,7.40,41.70,41.60,40.30
29400,2023-12-01 19:47:00.417778,24.30,23.40,7.40,41.70,41.60,40.60
29700,2023-12-01 19:52:36.920661,24.20,23.40,7.40,41.70,41.60,40.70
30000,2023-12-01 19:58:13.046455,24.20,23.30,7.30,41.70,41.60,40.80
30300,2023-12-01 20:03:48.913174,24.30,23.30,7.00,41.70,41.60,41.10
30600,2023-12-01 20:09:25.896452,24.20,23.30,7.00,41.70,41.60,41.60
30900,2023-12-01 20:15:02.748109,24.10,23.30,6.90,41.70,41.60,41.80
31200,2023-12-01 20:20:38.898642,24.10,23.20,7.20,41.70,41.60,42.60
31500,2023-12-01 20:26:15.203081,24.10,23.20,7.10,41.70,41.60,41.60
31800,2023-12-01 20:31:51.344965,24.10,23.20,7.70,41.70,41.60,41.20
32100,2023-12-01 20:37:27.259644,24.30,23.30,9.40,41.70,41.60,40.90
32400,2023-12-01 20:43:03.755411,24.20,23.40,10.00,20.00,41.60,40.60
32700,2023-12-01 20:48:40.174773,24.00,23.40,10.10,27.80,41.60,40.00
33000,2023-12-01 20:54:16.594347,24.00,23.50,10.00,20.00,41.60,40.20
33300,2023-12-01 20:59:53.074912,24.00,23.50,10.10,20.00,41.60,40.30
33600,2023-12-01 21:05:29.743473,24.00,23.50,10.10,20.00,41.60,40.30
33900,2023-12-01 21:11:05.912471,24.10,23.60,10.20,20.00,41.60,40.80
34200,2023-12-01 21:16:42.326765,24.10,23.60,10.20,20.00,41.60,40.60
34500,2023-12-01 21:22:18.828327,24.10,23.60,10.00,20.00,41.60,40.10
34800,2023-12-01 21:27:55.211967,24.20,23.60,10.00,20.00,41.60,40.00
35100,2023-12-01 21:33:31.671784,24.30,23.70,10.10,20.00,41.60,39.70
35400,2023-12-01 21:39:08.181482,24.30,23.70,10.10,36.80,41.60,39.80
35700,2023-12-01 21:44:44.548963,24.30,23.70,10.00,31.20,41.60,39.70
36000,2023-12-01 21:50:20.792135,24.30,23.70,9.90,20.00,41.60,39.60
36300,2023-12-01 21:55:57.203257,24.40,23.70,9.80,51.90,41.60,39.70
36600,2023-12-01 22:01:33.366461,24.40,23.70,9.70,27.60,41.60,40.30
36900,2023-12-01 22:07:09.575302,24.40,23.70,9.50,27.60,41.60,39.90
37200,2023-12-01 22:12:45.540747,24.40,23.70,9.40,20.00,41.60,40.00
37500,2023-12-01 22:18:21.700614,24.40,23.70,9.30,27.60,41.60,40.00
37800,2023-12-01 22:23:58.103291,24.40,23.70,9.30,20.00,41.60,41.00
38100,2023-12-01 22:29:34.520702,24.40,23.70,9.70,20.00,41.60,40.90
38400,2023-12-01 22:35:11.305568,24.30,23.70,9.50,20.00,41.60,39.80
38700,2023-12-01 22:40:46.209802,24.30,23.70,9.20,20.00,41.60,40.20
39000,2023-12-01 22:46:21.247487,24.30,23.70,9.10,20.00,41.60,40.20
39300,2023-12-01 22:51:57.132202,24.30,23.70,9.00,20.00,41.60,40.10
39600,2023-12-01 22:57:33.073893,24.30,23.60,8.50,20.00,41.60,40.50
39900,2023-12-01 23:03:08.680318,24.20,23.60,8.20,20.00,41.60,40.60
40200,2023-12-01 23:08:44.599406,24.30,23.50,8.20,32.80,41.60,40.80
40500,2023-12-01 23:14:20.902935,24.30,23.60,8.40,20.00,41.60,40.50
40800,2023-12-01 23:19:57.272300,24.20,23.50,8.40,20.00,41.60,40.40
41100,2023-12-01 23:25:33.119691,24.30,23.50,8.40,20.00,41.60,40.40
41400,2023-12-01 23:31:09.365563,24.30,23.60,8.40,20.00,41.60,40.40
41700,2023-12-01 23:36:45.532808,24.20,23.60,8.50,20.00,41.60,40.80
42000,2023-12-01 23:42:21.431951,24.20,23.50,8.40,20.00,41.60,40.50
42300,2023-12-01 23:47:55.509843,24.20,23.40,8.40,20.00,41.60,40.60
42600,2023-12-01 23:53:31.471287,24.30,23.40,8.40,20.00,41.60,40.50
42900,2023-12-01 23:59:07.190887,24.20,23.40,8.50,20.00,41.60,40.20
43200,2023-12-02 00:04:43.356027,24.30,23.40,8.70,20.00,41.60,40.00
43500,2023-12-02 00:10:19.263924,24.30,23.40,8.70,20.00,41.60,39.80
43800,2023-12-02 00:15:55.269222,24.30,23.40,8.70,42.50,41.60,39.70
44100,2023-12-02 00:21:31.386165,24.30,23.40,8.80,42.50,41.60,39.60
44400,2023-12-02 00:27:07.388150,24.30,23.40,8.80,42.50,41.60,39.90
44700,2023-12-02 00:32:43.557412,24.30,23.40,8.70,42.50,41.60,40.10
45000,2023-12-02 00:38:19.571893,24.10,23.40,8.60,42.50,41.60,40.00
45300,2023-12-02 00:43:56.100751,24.20,23.40,8.60,42.50,41.60,40.00
45600,2023-12-02 00:49:32.541556,24.10,23.30,8.50,42.50,41.60,40.00
45900,2023-12-02 00:55:09.046996,24.20,23.20,8.50,42.50,41.60,40.10
46200,2023-12-02 01:00:45.590916,24.10,23.20,8.30,42.50,41.60,39.90
46500,2023-12-02 01:06:21.581558,24.20,23.20,8.30,42.50,41.60,40.10
46800,2023-12-02 01:11:57.344801,24.20,23.20,8.20,42.50,41.60,40.10
47100,2023-12-02 01:17:33.262902,24.10,23.20,8.20,42.50,41.60,40.20
47400,2023-12-02 01:23:08.927733,24.20,23.20,8.20,42.50,41.60,41.00
47700,2023-12-02 01:28:45.062726,24.20,23.10,8.20,42.50,41.60,40.80
48000,2023-12-02 01:34:21.204898,24.30,23.20,9.00,42.50,41.60,40.90
48300,2023-12-02 01:39:56.724846,24.40,23.20,9.30,42.50,41.60,40.20
48600,2023-12-02 01:45:32.439005,24.30,23.20,8.70,42.50,41.60,39.80
48900,2023-12-02 01:51:08.186699,24.30,23.20,8.40,42.50,41.60,40.70
49200,2023-12-02 01:56:44.549339,24.30,23.20,8.30,42.50,41.60,40.90
49500,2023-12-02 02:02:20.553007,24.30,23.20,8.20,42.50,41.60,41.20
49800,2023-12-02 02:07:56.907567,24.30,23.10,8.20,42.50,41.60,41.30
50100,2023-12-02 02:13:33.307582,24.30,23.10,8.10,42.50,41.60,41.10
50400,2023-12-02 02:19:09.177848,24.20,23.10,8.10,42.50,41.60,41.40
50700,2023-12-02 02:24:45.102539,24.20,23.10,8.00,42.50,41.60,41.60
51000,2023-12-02 02:30:21.103106,24.20,23.10,8.00,42.50,41.60,41.40
51300,2023-12-02 02:35:56.747288,24.20,23.10,8.10,42.50,41.60,41.20
51600,2023-12-02 02:41:33.193368,24.20,23.10,8.10,42.50,41.60,41.10
51900,2023-12-02 02:47:09.047256,24.10,23.10,8.10,42.50,41.60,41.10
52200,2023-12-02 02:52:45.267747,24.10,23.00,8.10,42.50,41.60,40.70
52500,2023-12-02 02:58:21.383272,24.00,23.00,8.10,42.50,41.60,40.60
52800,2023-12-02 03:03:57.928445,24.00,23.00,8.00,42.50,41.60,40.60
53100,2023-12-02 03:09:33.895912,24.00,22.90,8.10,42.50,41.60,40.40
53400,2023-12-02 03:15:10.268056,24.00,22.90,8.10,42.50,41.60,40.20
53700,2023-12-02 03:20:46.099143,24.00,22.90,8.10,42.50,41.60,40.20
54000,2023-12-02 03:26:22.239600,23.90,22.90,8.00,42.50,41.60,40.30
54300,2023-12-02 03:31:58.298301,23.90,22.90,8.10,42.50,41.60,40.20
54600,2023-12-02 03:37:34.148058,23.90,22.90,8.20,42.50,41.60,40.10
54900,2023-12-02 03:43:10.206407,23.90,22.90,8.20,42.50,41.60,40.00
55200,2023-12-02 03:48:46.091072,23.80,22.90,8.10,42.50,41.60,39.80
55500,2023-12-02 03:54:22.361248,23.80,22.80,8.20,42.50,41.60,39.80
55800,2023-12-02 03:59:57.925648,23.80,22.80,8.00,42.50,41.60,39.80
56100,2023-12-02 04:05:33.995703,23.80,22.80,8.10,42.50,41.60,39.80
56400,2023-12-02 04:11:09.679640,23.80,22.80,8.00,42.50,41.60,39.70
56700,2023-12-02 04:16:45.826005,23.80,22.80,8.00,42.50,41.60,39.80
57000,2023-12-02 04:22:21.604470,23.80,22.70,8.00,42.50,41.60,39.80
57300,2023-12-02 04:27:57.474249,23.70,22.70,8.00,42.50,41.60,39.80
57600,2023-12-02 04:33:33.263046,23.60,22.70,8.00,42.50,41.60,39.60
57900,2023-12-02 04:39:09.404194,23.70,22.70,7.90,42.50,41.60,39.70
58200,2023-12-02 04:44:44.967018,23.70,22.70,7.90,42.50,41.60,39.70
58500,2023-12-02 04:50:21.019034,23.60,22.70,7.90,42.50,41.60,39.60
58800,2023-12-02 04:55:57.183529,23.60,22.60,7.80,42.50,41.60,39.60
59100,2023-12-02 05:01:33.545170,23.60,22.60,7.80,42.50,41.60,39.60
59400,2023-12-02 05:07:09.467858,23.60,22.60,7.80,42.50,41.60,39.60
59700,2023-12-02 05:12:45.517167,23.60,22.60,7.80,42.50,41.60,39.50
60000,2023-12-02 05:18:21.864754,23.60,22.60,7.70,42.50,41.60,39.40
60300,2023-12-02 05:23:58.154057,23.60,22.50,7.70,42.50,41.60,39.50
60600,2023-12-02 05:29:34.097571,23.50,22.50,7.60,42.50,41.60,39.50
60900,2023-12-02 05:35:10.145770,23.50,22.50,7.60,42.50,41.60,39.40
61200,2023-12-02 05:40:46.151420,23.50,22.50,7.60,42.50,41.60,39.40
61500,2023-12-02 05:46:22.059702,23.40,22.50,7.50,42.50,41.60,39.40
61800,2023-12-02 05:51:58.560850,23.40,22.40,7.50,42.50,41.60,39.60
62100,2023-12-02 05:57:34.447902,23.40,22.40,7.50,42.50,41.60,39.60
62400,2023-12-02 06:03:10.476300,23.40,22.40,7.50,42.50,41.60,39.50
62700,2023-12-02 06:08:46.387259,23.40,22.40,7.50,42.50,41.60,39.50
63000,2023-12-02 06:14:22.390512,23.40,22.40,7.50,42.50,41.60,39.40
63300,2023-12-02 06:19:58.280691,23.40,22.40,7.50,42.50,41.60,39.50
63600,2023-12-02 06:25:33.868916,23.40,22.30,7.50,42.50,41.60,39.40
63900,2023-12-02 06:31:09.799204,23.40,22.40,7.50,42.50,41.60,39.40
64200,2023-12-02 06:36:46.079686,23.40,22.30,7.50,42.50,41.60,39.40
64500,2023-12-02 06:42:23.194531,23.40,22.30,7.50,42.50,41.60,39.40
64800,2023-12-02 06:47:59.116535,23.30,22.30,7.50,42.50,41.60,39.50
65100,2023-12-02 06:53:35.009031,23.40,22.30,7.60,42.50,41.60,39.70
65400,2023-12-02 06:59:10.705182,23.40,22.30,7.90,42.50,41.60,39.10
65700,2023-12-02 07:04:46.754766,23.40,22.30,7.90,42.50,41.60,39.00
66000,2023-12-02 07:10:23.699478,23.40,22.30,8.40,42.50,41.60,38.50
66300,2023-12-02 07:15:59.586049,23.40,22.30,9.00,42.50,41.60,37.90
66600,2023-12-02 07:21:35.568203,23.40,22.40,9.80,42.50,41.60,36.60
66900,2023-12-02 07:27:11.645986,23.50,22.50,11.20,42.50,41.60,34.30
67200,2023-12-02 07:32:47.798390,23.60,22.60,12.10,42.50,41.60,32.60
67500,2023-12-02 07:38:23.863838,23.70,22.60,12.80,42.50,41.60,31.20
67800,2023-12-02 07:43:59.966364,23.70,22.60,13.80,42.50,41.60,20.00
68100,2023-12-02 07:49:36.041979,23.70,22.60,12.30,42.50,41.60,20.00
68400,2023-12-02 07:55:12.316483,23.80,22.70,12.50,42.50,41.60,20.00
68700,2023-12-02 08:00:48.302353,23.70,22.70,11.80,42.50,41.60,20.00
69000,2023-12-02 08:06:24.374835,23.80,22.70,12.40,42.50,41.60,31.10
69300,2023-12-02 08:11:59.696660,23.80,22.70,12.50,42.50,41.60,20.00
69600,2023-12-02 08:17:35.502326,23.80,22.70,12.70,42.50,41.60,20.00
69900,2023-12-02 08:23:11.368833,23.80,22.70,12.60,42.50,41.60,20.00
70200,2023-12-02 08:28:47.352790,23.80,22.70,13.00,42.50,41.60,20.00
70500,2023-12-02 08:34:23.447779,23.80,22.70,13.50,42.50,41.60,20.00
70800,2023-12-02 08:39:59.795783,23.80,22.70,13.70,42.50,41.60,20.00
71100,2023-12-02 08:45:36.015626,23.80,22.70,12.50,42.50,41.60,31.30
71400,2023-12-02 08:51:12.234837,23.80,22.70,11.60,42.50,41.60,32.30
71700,2023-12-02 08:56:48.225037,23.80,22.80,11.80,42.50,41.60,32.60
72000,2023-12-02 09:02:24.301473,23.90,22.90,12.00,42.50,41.60,32.10
72300,2023-12-02 09:08:00.217148,23.90,23.00,14.10,42.50,41.60,20.00
72600,2023-12-02 09:13:36.054235,24.00,23.20,18.50,42.50,41.60,20.00
72900,2023-12-02 09:19:12.235901,24.20,23.40,23.20,42.50,41.60,28.50
73200,2023-12-02 09:24:47.671787,24.30,23.50,27.90,42.50,41.60,20.00
73500,2023-12-02 09:30:24.118407,24.40,23.60,31.60,42.50,41.60,39.70
73800,2023-12-02 09:35:59.931424,24.50,23.70,34.60,42.50,41.60,39.70
74100,2023-12-02 09:41:35.788885,24.60,23.80,36.10,42.50,41.60,39.70
74400,2023-12-02 09:47:12.038668,24.70,23.80,37.50,42.50,41.60,39.70
74700,2023-12-02 09:52:47.787236,24.80,24.00,37.90,42.50,41.60,39.70
75000,2023-12-02 09:58:23.556615,24.90,24.10,38.50,42.50,41.60,39.70
75300,2023-12-02 10:03:59.440955,24.90,24.20,39.00,42.50,41.60,39.70
75600,2023-12-02 10:09:35.456301,25.00,24.30,39.20,42.50,41.60,39.70
75900,2023-12-02 10:15:11.120431,25.10,24.40,39.50,42.50,41.60,39.70
76200,2023-12-02 10:20:47.018982,25.20,24.50,39.80,42.50,41.60,39.70
76500,2023-12-02 10:26:22.797106,25.40,24.60,39.90,42.50,41.60,39.70
76800,2023-12-02 10:31:58.721987,25.50,24.70,39.90,42.50,41.60,39.70
77100,2023-12-02 10:37:35.521157,25.60,24.80,39.90,42.50,41.60,39.70
77400,2023-12-02 10:43:11.709328,25.70,24.90,39.90,42.50,41.60,39.70
77700,2023-12-02 10:48:47.610924,25.80,24.90,40.00,42.50,41.60,39.70
78000,2023-12-02 10:54:23.716933,25.90,25.10,39.90,42.50,41.60,39.70
78300,2023-12-02 10:59:59.678587,26.10,25.20,39.90,42.50,41.60,39.70
78600,2023-12-02 11:05:35.921074,26.20,25.20,39.70,42.50,41.60,39.70
78900,2023-12-02 11:11:11.841008,26.30,25.30,39.40,42.50,41.60,39.70
79200,2023-12-02 11:16:47.504926,26.40,25.40,39.20,42.50,41.60,39.70
79500,2023-12-02 11:22:23.542048,26.40,25.50,39.10,42.50,41.60,39.70
79800,2023-12-02 11:27:59.481122,26.60,25.50,38.80,42.50,41.60,39.70
80100,2023-12-02 11:33:35.474708,26.60,25.70,38.30,42.50,41.60,39.70
80400,2023-12-02 11:39:11.373277,26.70,25.80,38.20,42.50,41.60,39.70
80700,2023-12-02 11:44:47.304428,26.90,25.90,37.50,42.50,41.60,39.70
81000,2023-12-02 11:50:22.951666,27.10,26.00,37.30,42.50,41.60,39.70
81300,2023-12-02 11:55:58.841830,27.10,26.10,37.10,42.50,41.60,39.70
81600,2023-12-02 12:01:35.112703,27.20,26.10,37.00,42.50,41.60,39.70
81900,2023-12-02 12:07:11.213276,27.30,26.20,36.20,42.50,41.60,39.70
82200,2023-12-02 12:12:46.724424,27.50,26.30,36.20,42.50,41.60,39.70
82500,2023-12-02 12:18:22.718460,27.60,26.40,36.00,42.50,41.60,39.70
82800,2023-12-02 12:23:58.750005,27.60,26.50,36.10,42.50,41.60,39.70
83100,2023-12-02 12:29:34.667171,27.60,26.60,35.90,42.50,41.60,39.70
83400,2023-12-02 12:35:08.855265,27.60,26.60,35.90,42.50,41.60,39.70
83700,2023-12-02 12:40:44.793745,27.50,26.60,36.00,42.50,41.60,39.70
84000,2023-12-02 12:46:21.083734,27.50,26.60,35.60,42.50,41.60,39.70
84300,2023-12-02 12:51:56.765816,27.50,26.70,35.70,42.50,41.60,39.70
84600,2023-12-02 12:57:32.729956,27.60,26.70,35.30,42.50,41.60,39.70
84900,2023-12-02 13:03:09.616241,27.60,26.70,35.40,42.50,41.60,39.70
85200,2023-12-02 13:08:45.723675,27.60,26.70,35.30,42.50,41.60,39.70
85500,2023-12-02 13:14:22.290887,27.60,26.70,35.20,42.50,41.60,39.70
85800,2023-12-02 13:19:58.631353,27.60,26.80,34.80,42.50,41.60,39.70
86100,2023-12-02 13:25:34.695530,27.70,26.80,35.00,42.50,41.60,39.70
86400,2023-12-02 13:31:10.557026,27.80,26.80,35.00,42.50,41.60,39.70
86700,2023-12-02 13:36:46.616540,27.90,26.80,34.70,42.50,41.60,39.70
87000,2023-12-02 13:42:22.302108,27.90,26.90,34.80,42.50,41.60,39.70
